23.644955891487196 23.644955891487196 23.644955891487196 90.0 90.0 90.0
23.64425836569082 23.64425836569082 23.64425836569082 90.0 90.0 90.0
23.64384534249485 23.64384534249485 23.64384534249485 90.0 90.0 90.0
23.643704560825284 23.643704560825284 23.643704560825284 90.0 90.0 90.0
23.643783192849998 23.643783192849998 23.643783192849998 90.0 90.0 90.0
23.643981602876703 23.643981602876703 23.643981602876703 90.0 90.0 90.0
23.644183348544733 23.644183348544733 23.644183348544733 90.0 90.0 90.0
23.644411711711374 23.644411711711374 23.644411711711374 90.0 90.0 90.0
23.644794528972948 23.644794528972948 23.644794528972948 90.0 90.0 90.0
23.645279105549196 23.645279105549196 23.645279105549196 90.0 90.0 90.0
23.645730980238984 23.645730980238984 23.645730980238984 90.0 90.0 90.0
23.645998154505474 23.645998154505474 23.645998154505474 90.0 90.0 90.0
23.646326937141772 23.646326937141772 23.646326937141772 90.0 90.0 90.0
23.646771150894725 23.646771150894725 23.646771150894725 90.0 90.0 90.0
23.647424507716405 23.647424507716405 23.647424507716405 90.0 90.0 90.0
23.648402827493076 23.648402827493076 23.648402827493076 90.0 90.0 90.0
23.649550839771155 23.649550839771155 23.649550839771155 90.0 90.0 90.0
23.65081460110904 23.65081460110904 23.65081460110904 90.0 90.0 90.0
23.65201367983816 23.65201367983816 23.65201367983816 90.0 90.0 90.0
23.653149054183796 23.653149054183796 23.653149054183796 90.0 90.0 90.0
23.654080836019617 23.654080836019617 23.654080836019617 90.0 90.0 90.0
23.654675464067815 23.654675464067815 23.654675464067815 90.0 90.0 90.0
23.654899003627406 23.654899003627406 23.654899003627406 90.0 90.0 90.0
23.65482304109321 23.65482304109321 23.65482304109321 90.0 90.0 90.0
23.65436162944614 23.65436162944614 23.65436162944614 90.0 90.0 90.0
23.653461726912365 23.653461726912365 23.653461726912365 90.0 90.0 90.0
23.65216214120218 23.65216214120218 23.65216214120218 90.0 90.0 90.0
23.65059518526946 23.65059518526946 23.65059518526946 90.0 90.0 90.0
23.648761582797245 23.648761582797245 23.648761582797245 90.0 90.0 90.0
23.64665438674818 23.64665438674818 23.64665438674818 90.0 90.0 90.0
23.64432882819658 23.64432882819658 23.64432882819658 90.0 90.0 90.0
23.64178926733205 23.64178926733205 23.64178926733205 90.0 90.0 90.0
23.6389673910402 23.6389673910402 23.6389673910402 90.0 90.0 90.0
23.635829225169445 23.635829225169445 23.635829225169445 90.0 90.0 90.0
23.632405684246372 23.632405684246372 23.632405684246372 90.0 90.0 90.0
23.628959055086376 23.628959055086376 23.628959055086376 90.0 90.0 90.0
23.62564184838799 23.62564184838799 23.62564184838799 90.0 90.0 90.0
23.622490365619303 23.622490365619303 23.622490365619303 90.0 90.0 90.0
23.61956966610407 23.61956966610407 23.61956966610407 90.0 90.0 90.0
23.616962659401487 23.616962659401487 23.616962659401487 90.0 90.0 90.0
23.614702691679042 23.614702691679042 23.614702691679042 90.0 90.0 90.0
23.612850523060487 23.612850523060487 23.612850523060487 90.0 90.0 90.0
23.61154952936943 23.61154952936943 23.61154952936943 90.0 90.0 90.0
23.610761432169284 23.610761432169284 23.610761432169284 90.0 90.0 90.0
23.610526643909054 23.610526643909054 23.610526643909054 90.0 90.0 90.0
23.610809799692223 23.610809799692223 23.610809799692223 90.0 90.0 90.0
23.611503978996446 23.611503978996446 23.611503978996446 90.0 90.0 90.0
23.61272879710767 23.61272879710767 23.61272879710767 90.0 90.0 90.0
23.61436974226848 23.61436974226848 23.61436974226848 90.0 90.0 90.0
23.616341434023315 23.616341434023315 23.616341434023315 90.0 90.0 90.0
23.61860311980707 23.61860311980707 23.61860311980707 90.0 90.0 90.0
23.621058409647635 23.621058409647635 23.621058409647635 90.0 90.0 90.0
23.623699523614583 23.623699523614583 23.623699523614583 90.0 90.0 90.0
23.626519350544907 23.626519350544907 23.626519350544907 90.0 90.0 90.0
23.629497123251628 23.629497123251628 23.629497123251628 90.0 90.0 90.0
23.632621761284714 23.632621761284714 23.632621761284714 90.0 90.0 90.0
23.635944851418238 23.635944851418238 23.635944851418238 90.0 90.0 90.0
23.639290647607908 23.639290647607908 23.639290647607908 90.0 90.0 90.0
23.64247340515398 23.64247340515398 23.64247340515398 90.0 90.0 90.0
23.645575190569758 23.645575190569758 23.645575190569758 90.0 90.0 90.0
23.64847982697841 23.64847982697841 23.64847982697841 90.0 90.0 90.0
23.651090099317678 23.651090099317678 23.651090099317678 90.0 90.0 90.0
23.653290783698864 23.653290783698864 23.653290783698864 90.0 90.0 90.0
23.6550582422446 23.6550582422446 23.6550582422446 90.0 90.0 90.0
23.656492622284002 23.656492622284002 23.656492622284002 90.0 90.0 90.0
23.657595200665174 23.657595200665174 23.657595200665174 90.0 90.0 90.0
23.658279735154377 23.658279735154377 23.658279735154377 90.0 90.0 90.0
23.658570390667432 23.658570390667432 23.658570390667432 90.0 90.0 90.0
23.65842042116294 23.65842042116294 23.65842042116294 90.0 90.0 90.0
23.657914393456196 23.657914393456196 23.657914393456196 90.0 90.0 90.0
23.657023917600558 23.657023917600558 23.657023917600558 90.0 90.0 90.0
23.65575695206345 23.65575695206345 23.65575695206345 90.0 90.0 90.0
23.654144700885794 23.654144700885794 23.654144700885794 90.0 90.0 90.0
23.652182230674068 23.652182230674068 23.652182230674068 90.0 90.0 90.0
23.649995188570013 23.649995188570013 23.649995188570013 90.0 90.0 90.0
23.647700525802847 23.647700525802847 23.647700525802847 90.0 90.0 90.0
23.64541781568467 23.64541781568467 23.64541781568467 90.0 90.0 90.0
23.64313019706106 23.64313019706106 23.64313019706106 90.0 90.0 90.0
23.640941039877127 23.640941039877127 23.640941039877127 90.0 90.0 90.0
23.63885977871603 23.63885977871603 23.63885977871603 90.0 90.0 90.0
23.636835446249936 23.636835446249936 23.636835446249936 90.0 90.0 90.0
23.63472996709514 23.63472996709514 23.63472996709514 90.0 90.0 90.0
23.63242126670122 23.63242126670122 23.63242126670122 90.0 90.0 90.0
23.629961212186622 23.629961212186622 23.629961212186622 90.0 90.0 90.0
23.627345141193235 23.627345141193235 23.627345141193235 90.0 90.0 90.0
23.624555100758716 23.624555100758716 23.624555100758716 90.0 90.0 90.0
23.621472513225257 23.621472513225257 23.621472513225257 90.0 90.0 90.0
23.61826371492795 23.61826371492795 23.61826371492795 90.0 90.0 90.0
23.614916640297487 23.614916640297487 23.614916640297487 90.0 90.0 90.0
23.611656357824366 23.611656357824366 23.611656357824366 90.0 90.0 90.0
23.60844657762336 23.60844657762336 23.60844657762336 90.0 90.0 90.0
23.605245225551844 23.605245225551844 23.605245225551844 90.0 90.0 90.0
23.601987095998403 23.601987095998403 23.601987095998403 90.0 90.0 90.0
23.598631406955484 23.598631406955484 23.598631406955484 90.0 90.0 90.0
23.595219938871562 23.595219938871562 23.595219938871562 90.0 90.0 90.0
23.591908452693243 23.591908452693243 23.591908452693243 90.0 90.0 90.0
23.588607858039527 23.588607858039527 23.588607858039527 90.0 90.0 90.0
23.58544669582746 23.58544669582746 23.58544669582746 90.0 90.0 90.0
23.58239306642556 23.58239306642556 23.58239306642556 90.0 90.0 90.0
23.579481924504524 23.579481924504524 23.579481924504524 90.0 90.0 90.0
